asof,mm_net,or_net,oi,release,price_asof,price_entry,fwd_1w,fwd_2w,fwd_4w,mm_chg,mm_z_full,mm_z_roll52,mm_pct_rank,or_chg,or_z_full,or_z_roll52,or_pct_rank
2022-05-10,222101,88702,1736594,2022-05-13,99.74,110.52,0.01909156713716964,0.04017372421281218,0.09238146941730019,-2425.0,0.13896919845514458,-0.9426185054184318,0.5904936014625228,-8473.0,-0.7370205058908856,-1.58062696635947,0.3126142595978062
2022-05-17,263848,61789,1730665,2022-05-20,112.31,112.63,0.020687205895409733,0.05629050874544972,-0.027257391458758717,41747.0,0.523936860983769,-0.008370283815515474,0.7056672760511883,-26913.0,-1.113477171237268,-2.4970489556338453,0.1316270566727605
2022-05-24,257659,77102,1711863,2022-05-27,112.55,114.96,0.03488169798190688,0.05019137091162151,-0.051235212247738304,-6189.0,0.46686533815842457,-0.11829518674222655,0.6873857404021938,15313.0,-0.8992802806472501,-1.7951628387330012,0.2376599634369287
2022-05-31,265707,67269,1787928,2022-06-03,114.38,118.97,0.014793645456837812,-0.07909557031184333,-0.0728755148356729,8048.0,0.5410795271547685,0.10149551117229812,0.7148080438756855,-9833.0,-1.0368234155765028,-2.041795359615321,0.16819012797074953
2022-06-07,263481,64775,1790618,2022-06-10,119.55,120.73,-0.09252050028990311,-0.0965791435434441,-0.11554708854468654,-2226.0,0.5205525906853523,0.10500867927542934,0.7038391224862889,-2494.0,-1.071709267149121,-2.005409705081474,0.1480804387568556
2022-06-14,249840,53106,1715674,2022-06-17,118.92,109.56,-0.004472435195326807,0.006754289886820031,-0.09100036509675058,-13641.0,0.39476286005673306,-0.1912932876972031,0.6727605118829981,-11669.0,-1.2349342078070535,-2.253898881437365,0.08409506398537477
2022-06-21,216353,73149,1658636,2022-06-24,110.49,109.07,0.011277161455945706,-0.020995690840744374,-0.10415329604840928,-33487.0,0.08596433285487311,-1.1500072711943896,0.5703839122486288,20043.0,-0.9545744952689663,-1.501898598021035,0.20475319926873858
2022-06-28,225749,73943,1651566,2022-07-01,113.66,110.3,-0.031912964641885755,-0.09709882139619219,-0.08150498640072523,9396.0,0.17260902965030644,-0.8667467157980633,0.6069469835466179,794.0,-0.9434680934451255,-1.4250966886070913,0.21023765996343693
2022-07-05,191702,88821,1637862,2022-07-08,101.55,106.78,-0.06733470687394638,-0.08494100018730111,-0.14056939501779364,-34047.0,-0.1413535067262494,-1.9927319041411449,0.4936014625228519,14878.0,-0.7353559444084712,-0.8893314603729353,0.3162705667276051
2022-07-12,200495,67833,1612803,2022-07-15,97.69,99.59,-0.01887739732904925,0.017270810322321584,-0.047494728386384244,8793.0,-0.060269341238568974,-1.6895580197302598,0.5210237659963437,-20988.0,-1.0289342334245553,-1.5785066420035239,0.17184643510054845
2022-07-19,211412,59679,1577616,2022-07-22,106.12,97.71,0.036843721215842784,-0.06079214000614064,-0.042574966738307185,10917.0,0.040401173333136614,-1.2372720567086464,0.5612431444241316,-8154.0,-1.142991664748986,-1.8078823542723632,0.10968921389396709
2022-07-26,200176,59084,1597451,2022-07-29,97.74,101.31,-0.09416641989931895,-0.06366597571809296,-0.07580692922712473,-11236.0,-0.06321098217915468,-1.5817167008053774,0.5191956124314442,-595.0,-1.1513144721610582,-1.7843726584844357,0.10420475319926874
2022-08-02,178543,75209,1606910,2022-08-05,97.14,91.77,0.03367113435763325,0.01939631687915444,-0.04881769641495026,-21633.0,-0.2626985008866482,-2.211625359475132,0.45886654478976235,16125.0,-0.9257593973380946,-1.1747078709511998,0.22851919561243145
2022-08-09,149917,60734,1570131,2022-08-12,93.18,94.86,-0.013809825005270948,-0.01296647691334607,-0.08001265022137893,-28626.0,-0.5266715841631568,-2.8811852716018334,0.34552102376599636,-14475.0,-1.128234417993127,-1.6640757386495855,0.12614259597806216
2022-08-16,135318,79622,1557349,2022-08-19,89.23,93.55,0.00085515766969535,-0.06691608765366108,-0.08530197755211122,-14599.0,-0.661295459058488,-2.981776452519603,0.27787934186471663,18888.0,-0.8640307433725916,-0.9150830953140711,0.25045703839122485
2022-08-23,160327,85893,1503506,2022-08-26,96.46,93.63,-0.0677133397415357,-0.0679269464915091,-0.1555057139805618,25009.0,-0.43067634218354195,-2.1100886751136496,0.3820840950639854,6271.0,-0.7763125496228362,-0.6390641163656579,0.2943327239488117
2022-08-30,147655,81534,1470207,2022-09-02,92.08,87.29,-0.00022912131973895633,-0.019704433497537144,-0.08454576698361793,-12672.0,-0.5475304926509463,-2.2869074597492594,0.33455210237659966,-4359.0,-0.8372858563610253,-0.782999346930764,0.2595978062157221
2022-09-06,145210,69268,1480320,2022-09-09,87.35,87.27,-0.019479775409648292,-0.0939612696230091,0.06646041022115279,-2445.0,-0.5700769255654669,-2.1941143910096,0.3162705667276051,-12266.0,-1.0088615802542638,-1.220294493280217,0.18281535648994515
2022-09-13,158348,68709,1498059,2022-09-16,87.84,85.57,-0.07596120135561524,-0.06614467687273573,0.0061937594951502195,13138.0,-0.44892558174911906,-1.766953804377056,0.3711151736745887,-559.0,-1.0166808228481266,-1.2037678081138168,0.17915904936014626
2022-09-20,165028,74850,1481545,2022-09-23,84.69,79.07,0.01062349816618191,0.1770583027696977,0.08094093840900474,6680.0,-0.38732632945096085,-1.5315775302961452,0.4076782449725777,6141.0,-0.9307810576085718,-0.9337762561103148,0.22120658135283364
2022-09-27,139167,86913,1504991,2022-09-30,78.91,79.91,0.1646852709297959,0.07746214491302705,0.09936178200475543,-25861.0,-0.6258021174274084,-2.0183780652801526,0.2961608775137112,12063.0,-0.7620448797735697,-0.45078952979871617,0.30347349177330896
2022-10-04,158876,83123,1495538,2022-10-07,86.87,93.07,-0.07488986784140972,-0.08165896636939929,-0.005264854410658604,19709.0,-0.44405665881297723,-1.4990494122100897,0.37842778793418647,-3790.0,-0.8150590648017267,-0.5710409709980024,0.27056672760511885
2022-10-11,177489,81731,1499498,2022-10-14,89.75,86.1,-0.007317073170731603,0.020325203252032464,0.035307781649245085,18613.0,-0.2724179038690223,-1.0384538046294425,0.45521023765996343,-1392.0,-0.8345302377724905,-0.6025528041672084,0.26142595978062155
2022-10-18,147979,103566,1454431,2022-10-21,83.29,85.47,0.027846027846027743,0.08318708318708312,-0.0631800631800632,-29510.0,-0.5445427444855866,-1.6631684125903656,0.3382084095063985,21835.0,-0.5291041876168683,0.25995644221450426,0.3875685557586837
2022-10-25,153683,95396,1436942,2022-10-28,86.12,87.85,0.0538417757541263,0.014684120660216404,-0.1297666476949345,5704.0,-0.4919436224633269,-1.4783310493351747,0.35648994515539306,-8170.0,-0.6433854255271698,-0.03192796933543056,0.3491773308957952
2022-11-01,169413,85396,1459052,2022-11-04,88.36,92.58,-0.037157053359256786,-0.13512637718729748,-0.1373946856772521,15730.0,-0.346890293324101,-1.0705307533934552,0.42413162705667273,-10000.0,-0.7832645416964494,-0.3990110844066809,0.28884826325411334
2022-11-08,185656,89134,1446658,2022-11-11,88.8,89.14,-0.10175005609154153,-0.142360332061925,-0.2029391967691273,16243.0,-0.1971063629230555,-0.6578021771526672,0.48080438756855576,3738.0,-0.7309777280723727,-0.2204570192631096,0.31992687385740404
2022-11-15,166291,111976,1469437,2022-11-18,86.87,80.07,-0.04521044086424364,-0.0026227051330085516,-0.07343574372424122,-19365.0,-0.37567964447303065,-1.0918416183179342,0.41681901279707495,22842.0,-0.41146585091850413,0.7851855879291836,0.43144424131627057
2022-11-22,147163,105312,1405565,2022-11-25,80.83,76.45,0.044604316546762446,-0.0706344015696534,0.04081098757357737,-19128.0,-0.5520674435687148,-1.5030915169143055,0.33089579524680074,-6664.0,-0.5046812939337121,0.5449259496721296,0.40219378427787933
2022-11-29,139797,99942,1412121,2022-12-02,77.96,79.86,-0.11031805659904836,-0.07099924868519913,0.0037565740045077956,-7366.0,-0.6199926071058756,-1.6043394830157793,0.2979890310786106,-5370.0,-0.5797963793166153,0.3780727140508328,0.36745886654478976
2022-12-06,144081,87639,1436728,2022-12-09,74.21,71.05,0.04419422941590434,0.11991555242786767,0.038282899366643086,4284.0,-0.5804879369194519,-1.4363497715899882,0.3071297989031079,-12303.0,-0.75188965593968,-0.17765623162838362,0.3071297989031079
2022-12-13,144483,85076,1450482,2022-12-16,72.96,74.19,0.07251651165925321,0.08046906591184788,0.07696455047850126,402.0,-0.5767809160476166,-1.3706101649698677,0.3126142595978062,-2563.0,-0.7877406734138664,-0.2733914488398224,0.2851919561243144
2022-12-20,162672,75519,1395622,2022-12-23,75.92,79.57,0.007414854844790764,-0.07289179338946838,0.021364835993464837,18189.0,-0.4090520537645029,-0.9172093867169123,0.396709323583181,-9557.0,-0.921423144736847,-0.7596706583150261,0.23217550274223034
2022-12-27,169002,78616,1413545,2022-12-30,79.45,80.16,-0.07971556886227549,-0.0032435129740517876,-0.005364271457085734,6330.0,-0.3506803072005296,-0.7423340590830055,0.42230347349177333,3097.0,-0.8781025824592211,-0.5625787401299107,0.2449725776965265
2023-01-03,138840,88767,1459936,2023-01-06,76.87,73.77,0.08309610952961921,0.10166734444896308,-0.005015588992815401,-30162.0,-0.6288175299276326,-1.3768095574542152,0.2943327239488117,10151.0,-0.7361112916357853,0.013959360287630652,0.31444241316270566
2023-01-10,129332,75904,1557092,2023-01-13,75.11,79.9,0.01714643304130159,-0.0021276595744681437,-0.0020025031289112594,-9508.0,-0.7164950285580052,-1.5282938764672884,0.2522851919561243,-12863.0,-0.9160377987643298,-0.677324934889256,0.2340036563071298
2023-01-17,158815,80403,1613466,2023-01-20,80.25,81.27,-0.01894918173987936,-0.09683770148886417,-0.061031130798572586,29483.0,-0.4446191669552209,-0.8324896877185599,0.376599634369287,4499.0,-0.8531061843997708,-0.4014543300298628,0.25594149908592323
2023-01-24,163010,86789,1660450,2023-01-27,79.86,79.73,-0.07939295121033485,0.00012542330364961884,-0.04439984949203568,4195.0,-0.40593520536977573,-0.70455029857106,0.40036563071297987,6386.0,-0.7637793808140688,-0.016825050892624063,0.3016453382084095
2023-01-31,157426,86394,1726378,2023-02-03,78.95,73.4,0.0863760217983649,0.039645776566757496,0.08474114441416902,-5584.0,-0.45742775399745766,-0.8078003267961761,0.36745886654478976,-395.0,-0.7693046059027554,-0.024845924913170083,0.2979890310786106
2023-02-07,146006,78145,1791955,2023-02-10,77.17,79.74,-0.04301479809380482,-0.04451968898921488,-0.0400050163029847,-11420.0,-0.5627366553814348,-1.0523366588175356,0.3235831809872029,-8249.0,-0.8846908888307942,-0.47543380096534815,0.24314442413162707
2023-02-14,163779,63762,1821601,2023-02-17,79.08,76.31,-0.0015725330887171873,0.043375704363779244,-0.12711309133796356,17773.0,-0.3988439141995237,-0.580434471364641,0.4040219378427788,-14383.0,-1.085879021617069,-1.2571361014913736,0.14442413162705667
2023-02-21,134036,85635,1756029,2023-02-24,76.28,76.19,0.04501903136894625,0.004725029531434499,-0.09148182176138597,-29743.0,-0.6731173514905596,-1.2861750290298002,0.2742230347349177,21873.0,-0.7799214308200036,0.015289086584248745,0.2906764168190128
2023-02-28,139954,75360,1750212,2023-03-03,76.88,79.62,-0.038558151218286985,-0.16340115548857082,-0.049485054006531026,5918.0,-0.6185448402479697,-1.0969368114581055,0.29981718464351004,-10275.0,-0.9236472226839385,-0.551814965986064,0.2303473491773309
2023-03-07,146937,59964,1755027,2023-03-10,80.39,76.55,-0.12984977139124754,-0.09575440888308295,0.05421293272370997,6983.0,-0.5541514901285028,-0.883121742744471,0.3290676416819013,-15396.0,-1.1390051099381615,-1.4797891940009247,0.11517367458866545
2023-03-14,96286,79933,1767660,2023-03-17,71.18,66.61,0.03918330580993845,0.13616574087974787,0.2397537907221139,-50651.0,-1.021226898534792,-2.0676709740224335,0.15173674588665448,19969.0,-0.859680502859727,-0.16627116800651262,0.25411334552102377
2023-03-21,52147,102194,1791902,2023-03-24,69.4,69.22,0.09332562843108949,0.16584802080323602,0.12481941635365512,-44139.0,-1.428252257395332,-2.863875612463931,0.05301645338208409,22261.0,-0.5482956023552935,1.440413858247916,0.376599634369287
2023-03-28,97927,83142,1785807,2023-03-31,73.12,75.68,0.06633192389006326,0.09117336152219857,0.014534883720930258,45780.0,-1.0060945073639422,-1.710090921148961,0.16087751371115175,-19052.0,-0.8147932944810051,0.11735779534413109,0.27239488117001825
2023-04-04,166263,59864,1858446,2023-04-07,80.7,80.7,0.023296158612143625,-0.03519206939281294,-0.11623296158612151,68336.0,-0.37593784493176546,-0.14029012362788318,0.4149908592321755,-23278.0,-1.1404039010998543,-1.5367927644182078,0.113345521023766
2023-04-11,188294,47338,1875140,2023-04-14,81.54,82.58,-0.05715669653669164,-0.07023492371034146,-0.15209493824170506,22031.0,-0.17278019113225587,0.373271796572443,0.489945155393053,-12526.0,-1.3156164820134941,-2.296496613235738,0.056672760511883
2023-04-18,191741,52834,1913192,2023-04-21,80.85,77.86,-0.013871050603647572,-0.08399691754431038,-0.0807860262008735,3447.0,-0.14099387037301164,0.46098888503472907,0.49725776965265084,5496.0,-1.238738919766858,-1.8213071999298067,0.08226691042047532
2023-04-25,174090,62348,1826195,2023-04-28,77.05,76.78,-0.07111226882000532,-0.08804376139619696,-0.05769731700963798,-17651.0,-0.30376159527043545,0.07573897593276954,0.44424131627056673,9514.0,-1.1056579286434052,-1.1113257628883384,0.13711151736745886
2023-05-02,131831,83014,1908299,2023-05-05,71.71,71.32,-0.018227706113292164,0.00350532809871007,0.006169377453729918,-42259.0,-0.6934506376159247,-0.8765279995417246,0.26691042047531993,20666.0,-0.8165837471679719,0.36253976056018333,0.2687385740402194
2023-05-09,147256,69372,1885886,2023-05-12,73.68,70.02,0.022136532419308796,0.03327620679805765,0.0019994287346472017,15425.0,-0.5512098491879172,-0.4858871816040324,0.3327239488117002,-13642.0,-1.0074068374461032,-0.5846222133635643,0.1846435100548446
2023-05-16,131670,59799,1856570,2023-05-19,70.85,71.57,0.010898421126170232,0.0026547436076569397,0.0033533603465141226,-15586.0,-0.6949352902536498,-0.8359236153659737,0.263254113345521,-9573.0,-1.1413131153549547,-1.2616816780418167,0.11151736745886655
2023-05-23,119658,73461,1847901,2023-05-26,72.87,72.35,-0.008154803040773873,-0.030269523151347566,-0.04754664823773325,-12012.0,-0.8057032870508768,-1.117257331796472,0.2303473491773309,13662.0,-0.9502102668444847,-0.2836121095227085,0.20840950639853748
2023-05-30,78440,84151,1920740,2023-06-02,69.45,71.76,-0.022296544035674604,0.000696767001114873,-0.015328874024526318,-41218.0,-1.1857928051984046,-2.16154582453855,0.10603290676416818,10690.0,-0.8006794916595248,0.4553450954785854,0.27787934186471663
2023-06-06,81354,91088,1951628,2023-06-09,71.71,70.16,0.02351767388825543,-0.017816419612314727,0.05344925883694418,2914.0,-1.1589215146000764,-2.0710995943317543,0.11882998171846434,6937.0,-0.7036453487728955,0.9145883100716042,0.33089579524680074
2023-06-13,71044,84030,1886782,2023-06-16,69.39,71.81,-0.04038434758390208,-0.016014482662581875,0.05055006266536677,-10310.0,-1.2539946120842098,-2.306391452332963,0.08226691042047532,-7058.0,-0.8023720289651731,0.3799363800877249,0.2760511882998172
2023-06-20,91742,74735,1846816,2023-06-23,70.94,68.91,0.02539544333188215,0.07255840951966341,0.11827020751705142,20698.0,-1.0631291444094675,-1.6584259512534971,0.13345521023765997,-9295.0,-0.9323896674445186,-0.3072639685182043,0.21937842778793418
2023-06-27,56220,82168,1865745,2023-06-30,67.68,70.66,0.045994905179733925,0.06764789131050097,0.13996603453155965,-35522.0,-1.390693312094374,-2.5384185626029176,0.054844606946983544,7433.0,-0.828417520395893,0.22924687944450528,0.26691042047531993
2023-07-03,78028,63401,1816043,2023-07-06,69.71,71.76,0.07107023411371238,0.054208472686733566,0.136566332218506,21808.0,-1.189592040519788,-1.8293682985795054,0.10054844606946983,-18767.0,-1.0909286577107802,-1.1113899522640631,0.14076782449725778
2023-07-11,122303,51130,1796348,2023-07-14,74.87,75.44,0.021474019088016938,0.06773594909862135,0.10246553552492044,44275.0,-0.7813125651453935,-0.5729084299275143,0.2340036563071298,-12271.0,-1.2625743211621032,-1.9249738205498894,0.07312614259597806
2023-07-18,161921,44178,1768189,2023-07-21,75.76,77.06,0.045289384894886986,0.07396833636127687,0.05437321567609654,39618.0,-0.4159773589255683,0.5962211160253541,0.39488117001828155,-6952.0,-1.3598182827229863,-2.308240424283602,0.04021937842778794
2023-07-25,182850,42346,1743598,2023-07-28,79.76,80.55,0.02743637492240847,0.03252638112973316,-0.0009931719428926122,20929.0,-0.22298173746626387,1.2376081737338211,0.4753199268738574,-1832.0,-1.3854441368051984,-2.318895208365071,0.03473491773308958
2023-08-01,198935,42924,1752072,2023-08-04,81.37,82.76,0.00495408409859821,-0.018245529241179392,0.03334944417593033,16085.0,-0.07465479536807898,1.6772247931290776,0.5137111517367459,578.0,-1.377359123890614,-2.1379026460590382,0.03656307129798903
2023-08-08,205375,50553,1703711,2023-08-11,82.94,83.17,-0.023085247084285165,-0.03246362871227615,0.05218227726343638,6440.0,-0.01526868985907614,1.7778140978812451,0.5319926873857403,7629.0,-1.2706453461650706,-1.6207891361385254,0.06946983546617916
2023-08-15,173842,68266,1702766,2023-08-18,81.06,81.25,-0.009600000000000053,0.05255384615384617,0.11790769230769227,-31533.0,-0.30604851361922936,0.8562867340390072,0.4424131627056673,17713.0,-1.0228774676944254,-0.5129250509219175,0.17550274223034734
2023-08-22,144208,90163,1623347,2023-08-25,80.25,80.47,0.06275630669814825,0.08748601963464653,0.1184292282838324,-29634.0,-0.5793168134101906,0.030014184492637822,0.31078610603290674,21897.0,-0.7165841670185539,0.8274326121048429,0.3272394881170018
2023-08-29,171765,69140,1658521,2023-09-01,81.14,85.52,0.023269410664172208,0.062090739008419105,0.06138914873713741,27557.0,-0.3252014547903782,0.7904244805765257,0.4351005484460695,-21023.0,-1.0106520329412305,-0.44741088130045586,0.1809872029250457
2023-09-05,232918,66404,1703130,2023-09-08,86.74,87.51,0.03793852131184994,0.028453890983887398,-0.053479602331162224,61153.0,0.23871756853136877,2.3257625011680747,0.6160877513711152,-2736.0,-1.0489229591251454,-0.6106480136308395,0.16087751371115175
2023-09-12,264030,62841,1791696,2023-09-15,88.87,90.83,-0.009137950016514296,-0.0006605746999890361,-0.034790267532753494,31112.0,0.5256151639655452,2.84462469143944,0.7093235831809872,-3563.0,-1.0987618882162598,-0.8181023763074089,0.13893967093235832
2023-09-19,281620,46806,1692990,2023-09-22,91.16,90.0,0.008555555555555427,-0.07966666666666666,-0.009777777777777774,17590.0,0.6878203807207254,2.938907445995231,0.7440585009140768,-16035.0,-1.3230580509936998,-1.7108075483379608,0.05301645338208409
2023-09-26,301660,48395,1750559,2023-09-29,91.43,90.77,-0.08747383496750027,-0.034152252947008854,-0.05210972788366186,20040.0,0.8726181376152,3.00841947922192,0.7915904936014625,1589.0,-1.3008312594344011,-1.5425140383978064,0.062157221206581355
2023-10-03,293235,56325,1787495,2023-10-06,89.26,82.83,0.05843293492695878,0.07593866956416773,-0.01979958952070504,-8425.0,0.7949274638708912,2.595903665447035,0.7659963436928702,7930.0,-1.1899071203121625,-1.0436886891228252,0.09506398537477148
2023-10-10,254544,67430,1753314,2023-10-13,85.89,87.67,0.016539295083837224,-0.0185924489563134,-0.12923462986198242,-38691.0,0.4381405371241786,1.7846553056844718,0.6837294332723949,11105.0,-1.0345713618061774,-0.38943107642320524,0.170018281535649
2023-10-17,203144,103244,1654168,2023-10-20,86.66,89.12,-0.034560143626570894,-0.08898114901256737,-0.141943447037702,-51400.0,-0.03584173355326641,0.8218968363746897,0.5301645338208409,35814.0,-0.5336082951575192,1.6716581570301996,0.38391224862888484
2023-10-24,195976,104789,1628044,2023-10-27,84.58,86.04,-0.05636913063691318,-0.11273826127382613,-0.13028823802882383,-7168.0,-0.10194105098937392,0.6741733010812092,0.5100548446069469,1545.0,-0.5119969717093654,1.7237642053294266,0.396709323583181
2023-10-31,136064,126194,1671255,2023-11-03,81.64,81.19,-0.059736420741470564,-0.058135238329843575,-0.09225274048528143,-59912.0,-0.6544162611221966,-0.3954632238856507,0.28153564899451555,21405.0,-0.2125857235490223,2.6897873204601055,0.47714808043875684
2023-11-07,111309,124661,1688562,2023-11-10,77.96,76.34,0.0017029080429655785,-0.019779931883678326,-0.07165313073094048,-24755.0,-0.8826931309786198,-0.8127795542064594,0.20840950639853748,-1533.0,-0.23402919205777287,2.4321357321291797,0.46983546617915906
2023-11-14,99563,116171,1639133,2023-11-17,78.9,76.47,-0.021446318817837096,-0.036223355564273474,-0.07087746828821762,-11746.0,-0.9910082234178663,-0.991300964739564,0.170018281535649,-8490.0,-0.35278656168549133,1.989976167984936,0.44424131627056673
2023-11-21,84929,122395,1553677,2023-11-24,78.35,74.83,-0.01510089536282233,-0.05291995189095278,-0.020579981290925975,-14634.0,-1.125954848886616,-1.2127468458685946,0.12248628884826325,6224.0,-0.26572579978173166,2.215272564627406,0.45886654478976235
2023-11-28,78316,104855,1563737,2023-12-01,76.09,73.7,-0.03839891451831745,-0.03595658073270025,-0.02455902306648583,-6613.0,-1.1869362643728016,-1.2873483215703663,0.10420475319926874,-17540.0,-0.5110737695426482,1.3609349209192325,0.39853747714808047
2023-12-05,62777,106213,1650437,2023-12-08,71.95,70.87,0.0025398617186396244,0.03414702977282347,0.04416537321856917,-15539.0,-1.330228297525658,-1.4950346934462664,0.06398537477148081,1358.0,-0.49207818556686,1.3858855077682757,0.40950639853747717
2023-12-12,45912,105687,1650245,2023-12-15,68.27,71.05,0.03152709359605921,0.011822660098522286,0.026600985221674867,-16865.0,-1.4857479666885978,-1.697850204800734,0.04204753199268738,-526.0,-0.4994358270773641,1.3213877487359653,0.4040219378427788
2023-12-19,87328,95415,1579670,2023-12-22,73.23,73.29,-0.019102196752626588,0.00968754263883187,0.0054577705007503585,41416.0,-1.103832602440017,-0.985814788897004,0.12431444241316271,-10272.0,-0.6431196552064482,0.8233973976343228,0.3510054844606947
2023-12-26,107403,91881,1554682,2023-12-29,75.84,71.89,0.029350396439004056,0.014605647517039966,0.09125052163026859,20075.0,-0.9187120949721237,-0.6385105077529857,0.20109689213893966,-3534.0,-0.6925529348606716,0.6467553425999555,0.33638025594149906
2024-01-02,66563,97166,1586914,2024-01-05,70.62,74.0,-0.0143243243243244,-0.004189189189189202,-0.017297297297297343,-40840.0,-1.2953159069267317,-1.2579655361937305,0.0712979890310786,5285.0,-0.6186268219652074,0.8765848643362105,0.3583180987202925
2024-01-09,90956,78726,1598167,2024-01-12,72.43,72.94,0.010282423910063176,0.0755415409925968,0.059226761721963284,24393.0,-1.0703772001439513,-0.8514932223823587,0.12979890310786105,-18440.0,-0.876563912181359,0.03511543855403569,0.24680073126142596
2024-01-16,72473,89561,1610493,2024-01-19,72.63,73.69,0.06459492468448924,-0.013163251458813918,0.08087935947889813,-18483.0,-1.2408171672437804,-1.1051904980774603,0.08592321755027423,10835.0,-0.7250048898119446,0.5188068429610213,0.3235831809872029
2024-01-23,121750,62268,1649542,2024-01-26,74.72,78.45,-0.07304015296367117,-0.01516889738687055,-0.01083492670490771,49277.0,-0.7864120242054057,-0.320774430396849,0.23217550274223034,-27293.0,-1.1067769615727594,-0.6962778203482143,0.13528336380255943
2024-01-30,137515,59149,1747660,2024-02-02,78.3,72.72,0.062431243124312585,0.09529702970297049,0.11248624862486256,15765.0,-0.6410359444927614,-0.06784899571320673,0.28884826325411334,-3119.0,-1.1504052579059578,-0.8096717402712854,0.10603290676416818
2024-02-06,77073,84765,1808220,2024-02-09,73.21,77.26,0.03093450685995336,0.004400724825265101,0.022003624126326615,-60442.0,-1.1983985204516354,-0.9849301702527578,0.09689213893967093,25616.0,-0.792090913926731,0.33738409124382146,0.2797074954296161
2024-02-13,100188,70884,1715857,2024-02-16,78.28,79.65,-0.025737602008788607,0.015693659761456313,0.028750784682987973,23115.0,-0.9852448203211075,-0.6056940407014322,0.17550274223034734,-13881.0,-0.9862571150813081,-0.2937869547347297,0.19012797074954296
2024-02-20,123396,68505,1662234,2024-02-23,78.72,77.6,0.04252577319587636,0.017525773195876226,0.045103092783505216,23208.0,-0.7712335258097817,-0.24295576014766485,0.23583180987202926,-2379.0,-1.0195343568179798,-0.3861657171421643,0.1773308957952468
2024-02-27,166538,58252,1658921,2024-03-01,79.8,80.9,-0.023980222496909898,0.01285537700865258,0.03782447466007399,43142.0,-0.37340194756919154,0.41625991339990515,0.4186471663619744,-10253.0,-1.1629524146263421,-0.8280436295265465,0.10054844606946983
2024-03-05,174585,63927,1642519,2024-03-08,79.11,78.96,0.037740628166160084,0.027102330293819588,0.11056231003039518,8047.0,-0.2991969800178024,0.5309923784676457,0.4460694698354662,5675.0,-1.083571016200276,-0.5786075660243651,0.14625228519195613
2024-03-12,160593,73195,1718985,2024-03-15,78.51,81.94,-0.01025140346595077,0.0246521845252623,0.05516231388821091,-13992.0,-0.42822343782556144,0.29735246605077004,0.38391224862888484,9268.0,-0.9539310513345876,-0.1567586359650028,0.20658135283363802
2024-03-19,205684,72073,1713716,2024-03-22,84.39,81.1,0.0352651048088779,0.08125770653514186,0.0331689272503084,45091.0,-0.012419263368038582,0.9586703012380849,0.5356489945155393,-1122.0,-0.9696254881687808,-0.18343341273528882,0.19926873857404023
2024-03-26,205794,72233,1775565,2024-03-29,82.41,83.96,0.044425917103382506,0.029776083849452073,0.01691281562648883,110.0,-0.01140490442300903,0.9249408295522799,0.5374771480804388,160.0,-0.9673874223100724,-0.1667448992873022,0.20109689213893966
2024-04-02,215843,85054,1757685,2024-04-05,85.95,87.69,-0.014026684912760934,-0.04447485460143674,-0.09168662333219291,10049.0,0.08126139592791792,1.0558486336471256,0.5685557586837294,12821.0,-0.7880484074694388,0.39594096501886167,0.283363802559415
2024-04-09,222132,75005,1762094,2024-04-12,86.04,86.46,-0.0308813324080498,-0.012491325468424685,-0.07691417996761496,6289.0,0.13925506324874382,1.1327320066416444,0.5923217550274223,-10049.0,-0.928612931307948,-0.08874132320733806,0.22486288848263253
2024-04-16,185786,104676,1799606,2024-04-19,86.21,83.79,0.018976011457214392,-0.04940923737916214,-0.025420694593627058,-36346.0,-0.19590757507892964,0.579738439179488,0.4826325411334552,29671.0,-0.5135776057220783,1.2400533118951034,0.39488117001828155
2024-04-23,161402,103434,1765266,2024-04-26,84.17,85.38,-0.06711173576950091,-0.06523776059967201,-0.08081517919887549,-24384.0,-0.4207632888571168,0.2107100741795397,0.3875685557586837,-1242.0,-0.5309505919503028,1.1370931117381624,0.3857404021937843
2024-04-30,158705,106756,1794542,2024-05-03,83.49,79.65,0.002008788449466392,0.02523540489642162,-0.02109227871939745,-2697.0,-0.44563352590025046,0.16154394348870718,0.37477148080438755,3322.0,-0.4844827495588681,1.2497368662107544,0.4149908592321755
2024-05-07,104519,110925,1836765,2024-05-10,79.97,79.81,0.02318005262498435,-0.01666457837363733,-0.04109760681618846,-54186.0,-0.9453067422218075,-0.6532109972997142,0.1882998171846435,4169.0,-0.4261671460278954,1.3786196576025838,0.42778793418647165
2024-05-14,119232,83811,1787763,2024-05-17,79.62,81.66,-0.03894195444526072,-0.04518736223365172,-0.027553269654665646,14713.0,-0.8096316226016277,-0.4245988445745983,0.22851919561243145,-27114.0,-0.8054353816092803,0.15216367215326723,0.2742230347349177
2024-05-21,161547,57753,1784152,2024-05-24,80.66,78.48,-0.006498470948012258,-0.02484709480122327,0.04115698267074408,42315.0,-0.41942617933866877,0.20813690032630613,0.3912248628884826,-26058.0,-1.1699323825231893,-0.9945211904609996,0.09872029250457039
2024-05-28,196185,47741,1833461,2024-05-31,80.9,77.97,-0.018468641785302053,0.018468641785301942,0.062331666025394306,34638.0,-0.10001376899381777,0.7064211776048346,0.5118829981718465,-10012.0,-1.309979353631872,-1.3824031229517415,0.05850091407678245
